Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,DiscountApplied
14,10-09-2010,1972590.984,1,70.87,2.699,182.598178,8.743,True
14,17-09-2010,1758185.8650000002,0,66.55,2.706,182.622509,8.743,True
14,24-09-2010,1691902.017,0,68.59,2.713,182.6696737,8.743,True
14,01-10-2010,1670133.294,0,70.58,2.707,182.7168385,8.724,True
14,08-10-2010,1882496.88,0,56.49,2.764,182.7640032,8.724,True
14,15-10-2010,1738946.3669999999,0,58.61,2.868,182.8106203,8.724,True
14,22-10-2010,1742958.9810000001,0,53.15,2.917,182.8558685,8.724,True
14,29-10-2010,1786291.506,0,61.3,2.921,182.9011166,8.724,True
14,05-11-2010,1870575.723,0,45.65,2.917,182.9463648,8.724,True
14,12-11-2010,1882970.154,0,46.14,2.931,182.9916129,8.724,True
14,19-11-2010,1771616.3220000002,0,50.02,3.0,182.8989385,8.724,True
14,26-11-2010,2629538.739,1,46.15,3.039,182.7832769,8.724,True
14,03-12-2010,2032640.667,0,40.93,3.046,182.6676154,8.724,True
14,10-12-2010,2340467.334,0,30.54,3.109,182.5519538,8.724,True
14,17-12-2010,2486575.2690000003,0,30.51,3.14,182.517732,8.724,True
14,24-12-2010,3436817.805,0,30.59,3.141,182.54459,8.724,True
14,31-12-2010,1461344.814,1,29.67,3.179,182.5714479,8.724,True
14,07-01-2011,1678271.4900000002,0,34.32,3.193,182.5983058,8.549,True
14,14-01-2011,1529186.31,0,24.78,3.205,182.6585782,8.549,True
14,21-01-2011,1568869.9830000002,0,30.55,3.229,182.9193368,8.549,True
14,28-01-2011,1452346.542,0,24.05,3.237,183.1800955,8.549,True
14,04-02-2011,1796302.6830000002,0,28.73,3.231,183.4408542,8.549,True
14,11-02-2011,1782364.527,1,30.3,3.239,183.7016129,8.549,True
14,18-02-2011,1817128.503,0,40.7,3.245,183.9371353,8.549,True
14,25-02-2011,1688137.9919999999,0,35.78,3.274,184.1625632,8.549,True
14,04-03-2011,1837094.049,0,38.65,3.433,184.3879911,8.549,True
14,11-03-2011,1737994.203,0,45.01,3.582,184.613419,8.549,True
14,18-03-2011,1739242.278,0,46.66,3.631,184.809719,8.549,True
14,25-03-2011,1691506.107,0,41.76,3.625,184.9943679,8.549,True
14,01-04-2011,1682199.495,0,37.27,3.638,185.1790167,8.521,True
14,08-04-2011,1834018.9919999999,0,48.71,3.72,185.3636656,8.521,True
14,15-04-2011,1777464.7740000002,0,53.69,3.821,185.5339821,8.521,True
14,22-04-2011,2030815.2510000002,0,53.04,3.892,185.6684673,8.521,True
14,29-04-2011,1737555.876,0,66.18,3.962,185.8029526,8.521,True
14,06-05-2011,1886039.937,0,58.21,4.046,185.9374378,8.521,True
14,13-05-2011,1803897.27,0,60.38,4.066,186.0719231,8.521,True
14,20-05-2011,1763971.02,0,62.28,4.062,185.9661154,8.521,True
14,27-05-2011,1872624.816,0,69.7,3.985,185.8603077,8.521,True
14,03-06-2011,1871909.523,0,76.38,3.922,185.7545,8.521,True
14,10-06-2011,1919201.4000000001,0,73.88,3.881,185.6486923,8.521,True
14,17-06-2011,1873875.006,0,69.32,3.842,185.6719333,8.521,True
14,24-06-2011,1862571.168,0,74.85,3.804,185.7919609,8.521,True
14,01-07-2011,1867201.371,0,74.04,3.748,185.9119885,8.625,True
14,08-07-2011,1857060.9540000001,0,77.49,3.711,186.032016,8.625,True
14,15-07-2011,1758190.284,0,78.47,3.76,186.1399808,8.625,True
14,22-07-2011,1693863.792,0,82.33,3.811,186.2177885,8.625,True
14,29-07-2011,1683918.909,0,81.31,3.829,186.2955962,8.625,True
14,05-08-2011,1859418.621,0,78.22,3.842,186.3734038,8.625,True
14,12-08-2011,1735896.438,0,77.0,3.812,186.4512115,8.625,True
14,19-08-2011,1707186.591,0,72.98,3.747,186.5093071,8.625,True
14,26-08-2011,2046123.5580000002,0,72.55,3.704,186.5641172,8.625,True
14,02-09-2011,1575802.323,0,70.63,3.703,186.6189274,8.625,True
14,09-09-2011,1982468.6099999999,1,71.48,3.738,186.6737376,8.625,True
14,16-09-2011,1678174.101,0,69.17,3.742,186.8024,8.625,True
14,23-09-2011,1684400.076,0,63.75,3.711,187.0295321,8.625,True
14,30-09-2011,1628990.361,0,70.66,3.645,187.2566641,8.625,True
14,07-10-2011,1870917.084,0,55.82,3.583,187.4837962,8.523,True
14,14-10-2011,1701783.675,0,63.82,3.541,187.6917481,8.523,True
14,21-10-2011,1808104.131,0,59.6,3.57,187.7846197,8.523,True
14,28-10-2011,1851161.5080000001,0,51.78,3.569,187.8774913,8.523,True
14,04-11-2011,1956651.039,0,43.92,3.551,187.9703629,8.523,True
14,11-11-2011,1873381.185,0,47.65,3.53,188.0632345,8.523,True
14,18-11-2011,1772424.648,0,51.34,3.53,188.1983654,8.523,True
14,25-11-2011,2416816.629,1,48.71,3.492,188.3504,8.523,True
14,02-12-2011,1928772.5129999998,0,50.19,3.452,188.5024346,8.523,True
14,09-12-2011,2223523.1610000003,0,46.57,3.415,188.6544692,8.523,True
14,16-12-2011,2334926.781,0,39.93,3.413,188.7979349,8.523,True
14,23-12-2011,3032162.0910000005,0,42.27,3.389,188.9299752,8.523,True
14,30-12-2011,1722734.001,1,37.79,3.389,189.0620155,8.523,True
14,06-01-2012,1673230.464,0,35.88,3.422,189.1940558,8.424,True
14,13-01-2012,1526623.443,0,41.18,3.513,189.3260962,8.424,True
14,20-01-2012,1610201.9880000001,0,31.85,3.533,189.4214733,8.424,True
14,27-01-2012,1435826.043,0,37.93,3.567,189.5168505,8.424,True
14,03-02-2012,1689669.324,0,42.96,3.617,189.6122277,8.424,True
14,10-02-2012,1869530.616,1,37.0,3.64,189.7076048,8.424,True
14,17-02-2012,1818495.891,0,36.85,3.695,189.8424834,8.424,True
14,24-02-2012,1687536.1439999999,0,42.86,3.739,190.0069881,8.424,True
14,02-03-2012,1733404.491,0,41.55,3.816,190.1714927,8.424,True
14,09-03-2012,1818755.3790000002,0,45.52,3.848,190.3359973,8.424,True
14,16-03-2012,1746936.45,0,50.56,3.862,190.4618964,8.424,True
14,23-03-2012,1704102.939,0,59.45,3.9,190.5363213,8.424,True
14,30-03-2012,1714529.709,0,50.04,3.953,190.6107463,8.424,True
14,06-04-2012,2138420.034,0,49.73,3.996,190.6851712,8.567,True
14,13-04-2012,1721618.721,0,51.83,4.044,190.7595962,8.567,True
14,20-04-2012,1688117.796,0,63.13,4.027,190.8138013,8.567,True
14,27-04-2012,1605626.955,0,53.2,4.004,190.8680064,8.567,True
14,04-05-2012,1754418.861,0,55.21,3.951,190.9222115,8.567,True
14,11-05-2012,1788777.945,0,61.24,3.889,190.9764167,8.567,True
14,18-05-2012,1739009.853,0,66.3,3.848,190.9964479,8.567,True
14,25-05-2012,1827782.6490000002,0,67.21,3.798,191.0028096,8.567,True
14,01-06-2012,1844536.941,0,74.48,3.742,191.0091712,8.567,True
14,08-06-2012,1889654.292,0,64.3,3.689,191.0155329,8.567,True
14,15-06-2012,1715160.312,0,71.93,3.62,191.0299731,8.567,True
14,22-06-2012,1494205.9919999999,0,74.22,3.564,191.0646096,8.567,True
14,29-06-2012,1432651.5180000002,0,75.22,3.506,191.0992462,8.567,True
14,06-07-2012,1675916.055,0,82.99,3.475,191.1338827,8.684,True
14,13-07-2012,1389980.1150000002,0,79.97,3.523,191.1685192,8.684,True
14,20-07-2012,1397925.1439999999,0,78.89,3.567,191.1670428,8.684,True
14,27-07-2012,1331563.194,0,77.2,3.647,191.1655664,8.684,True
14,03-08-2012,1491197.814,0,76.58,3.654,191.16409,8.684,True
14,10-08-2012,1483713.027,0,78.65,3.722,191.1626135,8.684,True
14,17-08-2012,1494389.97,0,75.71,3.807,191.2284919,8.684,True
14,24-08-2012,1459657.1970000002,0,72.62,3.834,191.3448865,8.684,True
14,31-08-2012,1452007.971,0,75.09,3.867,191.461281,8.684,True
14,07-09-2012,1714061.1060000001,1,75.7,3.911,191.5776756,8.684,True
14,14-09-2012,1399314.798,0,67.87,3.948,191.69985,8.684,True
14,21-09-2012,1408817.214,0,65.32,4.038,191.8567038,8.684,True
14,28-09-2012,1370260.98,0,64.88,3.997,192.0135577,8.684,True
14,05-10-2012,1518832.944,0,64.89,3.985,192.1704115,8.667,True
14,12-10-2012,1475627.049,0,54.47,4.0,192.3272654,8.667,True
14,19-10-2012,1431247.248,0,56.47,3.969,192.3308542,8.667,True
14,26-10-2012,1533921.8580000002,0,58.85,3.882,192.3088989,8.667,True
15,05-02-2010,586910.196,0,19.83,2.954,131.5279032,8.35,True
15,12-02-2010,614202.39,1,22.0,2.94,131.5866129,8.35,True
15,19-02-2010,594754.875,0,27.54,2.909,131.637,8.35,True
15,26-02-2010,508394.87999999995,0,29.87,2.91,131.686,8.35,True
15,05-03-2010,544792.8870000001,0,31.79,2.919,131.735,8.35,True
15,12-03-2010,543756.231,0,41.39,2.938,131.784,8.35,True
15,19-03-2010,534339.603,0,44.69,2.96,131.8242903,8.35,True
15,26-03-2010,532900.341,0,39.53,2.963,131.863129,8.35,True
15,02-04-2010,646623.639,0,45.27,2.957,131.9019677,8.185,True
15,09-04-2010,571145.1930000001,0,57.77,2.992,131.9408065,8.185,True
15,16-04-2010,577087.785,0,49.63,3.01,131.9809,8.185,True
15,23-04-2010,578787.84,0,46.54,3.021,132.0226667,8.185,True
15,30-04-2010,513711.999,0,49.09,3.042,132.0644333,8.185,True
15,07-05-2010,595213.992,0,63.16,3.095,132.1062,8.185,True
15,14-05-2010,534946.6799999999,0,47.13,3.112,132.152129,8.185,True
15,21-05-2010,554938.29,0,59.09,3.096,132.2230323,8.185,True
15,28-05-2010,670295.5920000001,0,70.61,3.046,132.2939355,8.185,True
15,04-06-2010,623873.25,0,69.99,3.006,132.3648387,8.185,True
15,11-06-2010,557403.5610000001,0,61.04,2.972,132.4357419,8.185,True
15,18-06-2010,587096.577,0,65.83,2.942,132.4733333,8.185,True
15,25-06-2010,604974.6270000001,0,72.79,2.958,132.4976,8.185,True
15,02-07-2010,638403.399,0,66.13,2.958,132.5218667,8.099,True
15,09-07-2010,622347.858,0,77.33,2.94,132.5461333,8.099,True
15,16-07-2010,569883.321,0,72.83,2.933,132.5667742,8.099,True
15,23-07-2010,538698.087,0,73.2,2.924,132.5825806,8.099,True
15,30-07-2010,557301.6540000001,0,72.04,2.932,132.5983871,8.099,True
15,06-08-2010,575686.116,0,72.7,2.942,132.6141935,8.099,True
15,13-08-2010,560193.372,0,72.17,2.923,132.63,8.099,True
15,20-08-2010,573381.396,0,71.1,2.913,132.6616129,8.099,True
15,27-08-2010,584812.035,0,65.07,2.885,132.6932258,8.099,True
15,03-09-2010,574782.489,0,73.17,2.86,132.7248387,8.099,True
15,10-09-2010,577768.6799999999,1,62.36,2.837,132.7564516,8.099,True
15,17-09-2010,524889.783,0,57.94,2.846,132.7670667,8.099,True
15,24-09-2010,493688.223,0,62.53,2.837,132.7619333,8.099,True
15,01-10-2010,510251.355,0,59.69,2.84,132.7568,8.067,True
15,08-10-2010,532443.4110000001,0,52.19,2.903,132.7516667,8.067,True
15,15-10-2010,519310.134,0,49.96,2.999,132.7633548,8.067,True
15,22-10-2010,540356.157,0,47.1,3.049,132.8170968,8.067,True
15,29-10-2010,538471.35,0,55.09,3.055,132.8708387,8.067,True
15,05-11-2010,551688.876,0,40.29,3.049,132.9245806,8.067,True
15,12-11-2010,557675.7660000001,0,39.63,3.065,132.9783226,8.067,True
15,19-11-2010,547380.729,0,44.1,3.138,132.9172,8.067,True
15,26-11-2010,1008017.0279999999,1,40.71,3.186,132.8369333,8.067,True
15,03-12-2010,678721.455,0,36.0,3.2,132.7566667,8.067,True
15,10-12-2010,762564.636,0,23.97,3.255,132.6764,8.067,True
15,17-12-2010,885442.635,0,25.3,3.301,132.6804516,8.067,True
15,24-12-2010,1231486.353,0,25.07,3.309,132.7477419,8.067,True
15,31-12-2010,489378.753,1,26.54,3.336,132.8150323,8.067,True
15,07-01-2011,458676.693,0,30.53,3.351,132.8823226,7.771,True
15,14-01-2011,431481.78,0,19.53,3.367,132.9510645,7.771,True
15,21-01-2011,438579.927,0,21.84,3.391,133.0285161,7.771,True
15,28-01-2011,433007.64,0,19.61,3.402,133.1059677,7.771,True
15,04-02-2011,500895.765,0,20.69,3.4,133.1834194,7.771,True
15,11-02-2011,524577.915,1,21.64,3.416,133.260871,7.771,True
15,18-02-2011,584994.15,0,33.06,3.42,133.3701429,7.771,True
15,25-02-2011,492807.681,0,20.87,3.452,133.4921429,7.771,True
15,04-03-2011,516037.041,0,28.16,3.605,133.6141429,7.771,True
15,11-03-2011,483331.75200000004,0,34.27,3.752,133.7361429,7.771,True
15,18-03-2011,496398.591,0,40.23,3.796,133.8492258,7.771,True
15,25-03-2011,474650.352,0,32.63,3.789,133.9587419,7.771,True
15,01-04-2011,488300.44500000007,0,30.34,3.811,134.0682581,7.658,True
15,08-04-2011,528633.729,0,40.94,3.895,134.1777742,7.658,True
15,15-04-2011,546922.224,0,48.63,3.981,134.2784667,7.658,True
15,22-04-2011,589786.434,0,41.37,4.061,134.3571,7.658,True
15,29-04-2011,504687.96900000004,0,55.46,4.117,134.4357333,7.658,True
15,06-05-2011,567470.403,0,49.87,4.192,134.5143667,7.658,True
15,13-05-2011,567434.6190000001,0,57.07,4.211,134.593,7.658,True
15,20-05-2011,534547.7100000001,0,57.19,4.202,134.6803871,7.658,True
15,27-05-2011,572573.916,0,65.87,4.134,134.7677742,7.658,True
15,03-06-2011,625856.571,0,69.8,4.069,134.8551613,7.658,True
15,10-06-2011,578411.829,0,69.86,4.025,134.9425484,7.658,True
15,17-06-2011,575935.965,0,63.9,3.989,135.0837333,7.658,True
15,24-06-2011,590935.455,0,69.96,3.964,135.2652667,7.658,True
15,01-07-2011,607202.2440000001,0,67.43,3.916,135.4468,7.806,True
15,08-07-2011,571606.632,0,73.47,3.886,135.6283333,7.806,True
15,15-07-2011,561703.104,0,73.34,3.915,135.7837419,7.806,True
15,22-07-2011,546727.896,0,79.97,3.972,135.8738387,7.806,True
15,29-07-2011,519759.918,0,74.67,4.004,135.9639355,7.806,True
15,05-08-2011,547165.089,0,73.63,4.02,136.0540323,7.806,True
15,12-08-2011,531752.733,0,70.63,3.995,136.144129,7.806,True
15,19-08-2011,539540.082,0,70.41,3.942,136.183129,7.806,True
15,26-08-2011,544871.853,0,69.19,3.906,136.2136129,7.806,True
15,02-09-2011,584243.712,0,67.63,3.879,136.2440968,7.806,True
15,09-09-2011,546834.159,1,67.59,3.93,136.2745806,7.806,True
15,16-09-2011,490547.10599999997,0,62.1,3.937,136.3145,7.806,True
15,23-09-2011,491013.774,0,59.0,3.899,136.367,7.806,True
15,30-09-2011,469167.579,0,64.87,3.858,136.4195,7.806,True
15,07-10-2011,521161.992,0,51.24,3.775,136.472,7.866,True
15,14-10-2011,483570.84599999996,0,61.3,3.744,136.5150968,7.866,True
15,21-10-2011,542987.001,0,51.67,3.757,136.5017742,7.866,True
15,28-10-2011,530858.421,0,45.54,3.757,136.4884516,7.866,True
15,04-11-2011,553609.6020000001,0,43.39,3.738,136.475129,7.866,True
15,11-11-2011,557054.838,0,47.13,3.719,136.4618065,7.866,True
15,18-11-2011,538070.859,0,46.53,3.717,136.4666667,7.866,True
15,25-11-2011,959830.2900000002,1,41.1,3.689,136.4788,7.866,True
15,02-12-2011,629125.794,0,45.67,3.666,136.4909333,7.866,True
15,09-12-2011,688108.9950000001,0,38.53,3.627,136.5030667,7.866,True
15,16-12-2011,783373.941,0,35.49,3.611,136.5335161,7.866,True
15,23-12-2011,1064422.6830000002,0,34.93,3.587,136.5883871,7.866,True
15,30-12-2011,543114.711,1,31.44,3.566,136.6432581,7.866,True
15,06-01-2012,464478.885,0,30.24,3.585,136.698129,7.943,True
15,13-01-2012,408765.078,0,36.26,3.666,136.753,7.943,True
15,20-01-2012,443449.665,0,21.39,3.705,136.8564194,7.943,True
15,27-01-2012,419441.06700000004,0,30.87,3.737,136.9598387,7.943,True
15,03-02-2012,471448.476,0,35.3,3.796,137.0632581,7.943,True
15,10-02-2012,565396.398,1,31.91,3.826,137.1666774,7.943,True
15,17-02-2012,538652.547,0,30.26,3.874,137.2583103,7.943,True
15,24-02-2012,505023.35400000005,0,33.18,3.917,137.3411034,7.943,True
15,02-03-2012,487163.37600000005,0,33.24,3.983,137.4238966,7.943,True
15,09-03-2012,490608.60300000006,0,36.97,4.021,137.5066897,7.943,True
15,16-03-2012,513550.107,0,47.42,4.021,137.5843871,7.943,True
15,23-03-2012,508933.69200000004,0,58.92,4.054,137.6552903,7.943,True
15,30-03-2012,501792.525,0,42.65,4.098,137.7261935,7.943,True
15,06-04-2012,593955.324,0,40.01,4.143,137.7970968,8.15,True
15,13-04-2012,502726.617,0,43.52,4.187,137.868,8.15,True
15,20-04-2012,481302.513,0,54.47,4.17,137.9230667,8.15,True
15,27-04-2012,474662.358,0,41.57,4.163,137.9781333,8.15,True
15,04-05-2012,520081.542,0,51.04,4.124,138.0332,8.15,True
15,11-05-2012,521585.95499999996,0,54.23,4.055,138.0882667,8.15,True
15,18-05-2012,540045.882,0,58.84,4.029,138.1065806,8.15,True
15,25-05-2012,624402.378,0,67.97,3.979,138.1101935,8.15,True
15,01-06-2012,597574.1340000001,0,67.61,3.915,138.1138065,8.15,True
15,08-06-2012,550251.603,0,59.35,3.871,138.1174194,8.15,True
15,15-06-2012,573063.885,0,67.7,3.786,138.1295333,8.15,True
15,22-06-2012,618377.04,0,74.28,3.722,138.1629,8.15,True
15,29-06-2012,561689.532,0,68.91,3.667,138.1962667,8.15,True
15,06-07-2012,610222.275,0,74.64,3.646,138.2296333,8.193,True
15,13-07-2012,532201.9500000001,0,72.62,3.689,138.263,8.193,True
15,20-07-2012,533132.298,0,75.31,3.732,138.2331935,8.193,True
15,27-07-2012,514071.747,0,73.9,3.82,138.2033871,8.193,True
15,03-08-2012,531665.658,0,73.13,3.819,138.1735806,8.193,True
15,10-08-2012,531408.267,0,73.99,3.863,138.1437742,8.193,True
15,17-08-2012,521764.37999999995,0,70.29,3.963,138.1857097,8.193,True
15,24-08-2012,545589.6930000001,0,66.98,3.997,138.2814516,8.193,True
15,31-08-2012,549166.788,0,71.42,4.026,138.3771935,8.193,True
15,07-09-2012,528533.838,1,71.61,4.076,138.4729355,8.193,True
15,14-09-2012,474758.78400000004,0,65.44,4.088,138.5673,8.193,True
15,21-09-2012,479845.476,0,60.34,4.203,138.6534,8.193,True
15,28-09-2012,498511.773,0,57.13,4.158,138.7395,8.193,True
15,05-10-2012,516148.776,0,59.57,4.151,138.8256,7.992,True
15,12-10-2012,496619.667,0,49.12,4.186,138.9117,7.992,True
15,19-10-2012,500087.493,0,52.89,4.153,138.8336129,7.992,True
15,26-10-2012,502626.24,0,55.75,4.071,138.7281613,7.992,True
16,05-02-2010,429668.37,0,19.79,2.58,189.3816974,7.039,True
16,12-02-2010,424839.852,1,20.87,2.572,189.4642725,7.039,True
16,19-02-2010,422881.83,0,21.13,2.55,189.5340998,7.039,True
16,26-02-2010,398917.953,0,18.12,2.586,189.6018023,7.039,True
16,05-03-2010,399763.665,0,27.92,2.62,189.6695049,7.039,True
16,12-03-2010,400854.366,0,28.64,2.684,189.7372075,7.039,True
16,19-03-2010,453876.615,0,33.45,2.692,189.734262,7.039,True
16,26-03-2010,434859.48000000004,0,29.88,2.717,189.7195417,7.039,True
16,02-04-2010,441453.321,0,36.19,2.725,189.7048215,6.842,True
16,09-04-2010,381675.591,0,34.21,2.75,189.6901012,6.842,True
16,16-04-2010,392681.169,0,45.69,2.765,189.6628845,6.842,True
16,23-04-2010,333207.846,0,44.9,2.776,189.6190057,6.842,True
16,30-04-2010,345195.837,0,37.75,2.766,189.575127,6.842,True
16,07-05-2010,362895.49799999996,0,37.43,2.771,189.5312483,6.842,True
16,14-05-2010,361593.81000000006,0,41.26,2.788,189.4904116,6.842,True
16,21-05-2010,391770.45900000003,0,47.34,2.776,189.467827,6.842,True
16,28-05-2010,431487.0,0,52.08,2.737,189.4452425,6.842,True
16,04-06-2010,464666.229,0,53.76,2.7,189.422658,6.842,True
16,11-06-2010,482028.5790000001,0,62.63,2.684,189.4000734,6.842,True
16,18-06-2010,486134.865,0,52.4,2.674,189.4185259,6.842,True
16,25-06-2010,491899.464,0,62.37,2.715,189.4533931,6.842,True
16,02-07-2010,549577.278,0,64.44,2.728,189.4882603,6.868,True
16,09-07-2010,552827.997,0,61.79,2.711,189.5231276,6.868,True
16,16-07-2010,527925.321,0,67.68,2.699,189.6125456,6.868,True
16,23-07-2010,529509.7620000001,0,70.67,2.691,189.774698,6.868,True
16,30-07-2010,506370.3030000001,0,70.71,2.69,189.9368504,6.868,True
16,06-08-2010,528242.8049999999,0,67.42,2.69,190.0990028,6.868,True
16,13-08-2010,489382.173,0,63.91,2.723,190.2611552,6.868,True
16,20-08-2010,469365.264,0,63.59,2.732,190.2948237,6.868,True
16,27-08-2010,522909.46800000005,0,65.66,2.731,190.3284922,6.868,True
16,03-09-2010,487879.101,0,58.02,2.773,190.3621607,6.868,True
16,10-09-2010,483766.713,1,57.24,2.78,190.3958293,6.868,True
16,17-09-2010,469844.568,0,56.55,2.8,190.4688287,6.868,True
16,24-09-2010,460197.288,0,58.19,2.793,190.5713264,6.868,True
16,01-10-2010,417579.78599999996,0,59.39,2.759,190.6738241,6.986,True
16,08-10-2010,398604.78,0,54.29,2.745,190.7763218,6.986,True
16,15-10-2010,406952.352,0,45.0,2.762,190.8623087,6.986,True
16,22-10-2010,487095.22800000006,0,45.85,2.762,190.9070184,6.986,True
16,29-10-2010,445520.259,0,35.76,2.748,190.951728,6.986,True
16,05-11-2010,402214.51800000004,0,39.94,2.729,190.9964377,6.986,True
16,12-11-2010,408269.484,0,34.04,2.737,191.0411474,6.986,True
16,19-11-2010,412771.212,0,27.26,2.758,191.0312172,6.986,True
16,26-11-2010,586653.993,1,23.46,2.742,191.0121805,6.986,True
16,03-12-2010,461034.531,0,23.68,2.712,190.9931437,6.986,True
16,10-12-2010,513093.276,0,32.02,2.728,190.9741069,6.986,True
16,17-12-2010,583786.809,0,26.01,2.778,191.0303376,6.986,True
16,24-12-2010,904257.6209999999,0,32.46,2.781,191.1430189,6.986,True
16,31-12-2010,517785.642,1,19.66,2.829,191.2557002,6.986,True
16,07-01-2011,516191.364,0,12.39,2.882,191.3683815,6.614,True
16,14-01-2011,423329.031,0,17.46,2.911,191.4784939,6.614,True
16,21-01-2011,416599.31700000004,0,28.6,2.973,191.5731924,6.614,True
16,28-01-2011,403552.791,0,20.8,3.008,191.667891,6.614,True
16,04-02-2011,431336.835,0,13.64,3.011,191.7625895,6.614,True
16,11-02-2011,420126.201,1,15.02,3.037,191.8572881,6.614,True
16,18-02-2011,442061.811,0,27.18,3.051,191.9178331,6.614,True
16,25-02-2011,427681.476,0,26.15,3.101,191.9647167,6.614,True
16,04-03-2011,436346.163,0,31.77,3.232,192.0116004,6.614,True
16,11-03-2011,411753.915,0,29.36,3.372,192.058484,6.614,True
16,18-03-2011,447636.141,0,36.5,3.406,192.1237981,6.614,True
16,25-03-2011,418751.712,0,32.61,3.414,192.1964844,6.614,True
16,01-04-2011,413780.499,0,35.75,3.461,192.2691707,6.339,True
16,08-04-2011,395348.85000000003,0,38.04,3.532,192.3418571,6.339,True
16,15-04-2011,385069.716,0,34.59,3.611,192.4225954,6.339,True
16,22-04-2011,331740.0,0,40.74,3.636,192.5234638,6.339,True
16,29-04-2011,340290.279,0,37.77,3.663,192.6243322,6.339,True
16,06-05-2011,381424.698,0,38.64,3.735,192.7252006,6.339,True
16,13-05-2011,369366.255,0,43.29,3.767,192.826069,6.339,True
16,20-05-2011,391857.471,0,43.95,3.828,192.831317,6.339,True
16,27-05-2011,400246.812,0,45.17,3.795,192.8365651,6.339,True
16,03-06-2011,477972.27900000004,0,54.08,3.763,192.8418131,6.339,True
16,10-06-2011,540856.854,0,55.78,3.735,192.8470612,6.339,True
16,17-06-2011,523391.607,0,58.34,3.697,192.9034759,6.339,True
16,24-06-2011,512194.52700000006,0,54.36,3.661,192.9982655,6.339,True
16,01-07-2011,547863.8040000001,0,63.59,3.597,193.0930552,6.338,True
16,08-07-2011,571171.194,0,65.0,3.54,193.1878448,6.338,True
16,15-07-2011,528157.593,0,65.16,3.532,193.3125484,6.338,True
16,22-07-2011,523582.398,0,65.36,3.545,193.5120367,6.338,True
16,29-07-2011,524143.75499999995,0,66.84,3.547,193.711525,6.338,True
16,05-08-2011,533683.1969999999,0,63.96,3.554,193.9110133,6.338,True
16,12-08-2011,507496.023,0,67.09,3.542,194.1105017,6.338,True
16,19-08-2011,499167.378,0,68.83,3.499,194.2500634,6.338,True
16,26-08-2011,501580.809,0,67.51,3.485,194.3796374,6.338,True
16,02-09-2011,522724.79699999996,0,63.44,3.511,194.5092113,6.338,True
16,09-09-2011,517160.30400000006,1,56.99,3.566,194.6387853,6.338,True
16,16-09-2011,485172.98099999997,0,53.68,3.596,194.7419707,6.338,True
16,23-09-2011,454371.273,0,50.39,3.581,194.8099713,6.338,True
16,30-09-2011,405067.779,0,57.61,3.538,194.8779718,6.338,True
16,07-10-2011,434634.237,0,48.91,3.498,194.9459724,6.232,True
16,14-10-2011,448416.954,0,39.97,3.491,195.0261012,6.232,True
16,21-10-2011,504093.74400000006,0,46.99,3.548,195.1789994,6.232,True
16,28-10-2011,455326.389,0,41.97,3.55,195.3318977,6.232,True
16,04-11-2011,459953.955,0,33.43,3.527,195.4847959,6.232,True
16,11-11-2011,461863.179,0,29.56,3.505,195.6376941,6.232,True
16,18-11-2011,432318.276,0,31.73,3.479,195.7184713,6.232,True
16,25-11-2011,641180.16,1,31.39,3.424,195.7704,6.232,True
16,02-12-2011,477443.556,0,27.83,3.378,195.8223287,6.232,True
16,09-12-2011,517318.974,0,14.44,3.331,195.8742575,6.232,True
16,16-12-2011,611533.7100000001,0,22.5,3.266,195.9841685,6.232,True
16,23-12-2011,855622.764,0,20.79,3.173,196.1713893,6.232,True
16,30-12-2011,599274.954,1,23.91,3.119,196.3586101,6.232,True
16,06-01-2012,508084.263,0,26.49,3.095,196.5458309,6.162,True
16,13-01-2012,457668.081,0,19.55,3.077,196.7330517,6.162,True
16,20-01-2012,426950.775,0,29.3,3.055,196.7796652,6.162,True
16,27-01-2012,408581.271,0,28.17,3.038,196.8262786,6.162,True
16,03-02-2012,428314.58999999997,0,25.53,3.031,196.8728921,6.162,True
16,10-02-2012,426390.273,1,23.69,3.103,196.9195056,6.162,True
16,17-02-2012,444662.541,0,31.19,3.113,196.9432711,6.162,True
16,24-02-2012,446148.27,0,26.21,3.129,196.9499007,6.162,True
16,02-03-2012,417770.18100000004,0,23.4,3.191,196.9565303,6.162,True
16,09-03-2012,446356.494,0,28.16,3.286,196.9631599,6.162,True
16,16-03-2012,468765.639,0,38.02,3.486,197.0457208,6.162,True
16,23-03-2012,444153.50100000005,0,38.7,3.664,197.2295234,6.162,True
16,30-03-2012,436585.869,0,48.29,3.75,197.4133259,6.162,True
16,06-04-2012,452395.863,0,48.93,3.854,197.5971285,6.169,True
16,13-04-2012,405681.03900000005,0,45.83,3.901,197.780931,6.169,True
16,20-04-2012,392599.134,0,43.61,3.936,197.7227385,6.169,True
16,27-04-2012,358600.635,0,59.69,3.927,197.664546,6.169,True
16,04-05-2012,384263.658,0,51.34,3.903,197.6063534,6.169,True
16,11-05-2012,431869.5,0,53.57,3.87,197.5481609,6.169,True
16,18-05-2012,444155.823,0,56.74,3.837,197.5553137,6.169,True
16,25-05-2012,466240.581,0,57.36,3.804,197.5886046,6.169,True
16,01-06-2012,479080.7370000001,0,58.97,3.764,197.6218954,6.169,True
16,08-06-2012,543257.001,0,65.43,3.741,197.6551863,6.169,True
